,from_station_name,from_to,record_date,record_time,start_time,start_time_before30m,station_train_code,swz_num,to_station_name,train_no,tz_num,wz_num,ze_num,zy_num,station_name,station_interval
530,常州,"[常州, 镇江]",2016-12-18,2016-12-18 15:30:00,2016-12-18 16:00:00,15:30,G7018,0,镇江,55000G7018B2,8,99,0,12,"[上海, 苏州, 无锡, 常州, 镇江, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京]]"
531,常州,"[常州, 南京]",2016-12-18,2016-12-18 15:30:00,2016-12-18 16:00:00,15:30,G7018,0,南京,55000G7018B2,8,80,0,8,"[上海, 苏州, 无锡, 常州, 镇江, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京]]"
532,镇江,"[镇江, 南京]",2016-12-18,2016-12-18 15:55:00,2016-12-18 16:25:00,15:55,G7018,0,南京,55000G7018B2,11,117,0,14,"[上海, 苏州, 无锡, 常州, 镇江, 南京]","[[上海, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京]]"
533,上海虹桥,"[上海虹桥, 南京南]",2016-12-18,2016-12-18 14:30:00,2016-12-18 15:00:00,14:30,G18,4,南京南,5l00000G1825,0,0,10,3,"[上海虹桥, 南京南, 济南西, 北京南]","[[上海虹桥, 南京南], [南京南, 济南西], [济南西, 北京南]]"
534,上海虹桥,"[上海虹桥, 镇江南]",2016-12-18,2016-12-18 14:35:00,2016-12-18 15:05:00,14:35,G146,10,镇江南,5l0000G146E0,0,0,159,36,"[上海虹桥, 昆山南, 无锡东, 镇江南, 南京南, 徐州东, 曲阜东, 泰安, 济南西, 天津南, 北京南]","[[上海虹桥, 昆山南], [昆山南, 无锡东], [无锡东, 镇江南], [镇江南, 南京南], [南京南, 徐州东], [徐州东, 曲阜东], [曲阜东, 泰安], [泰安, 济南西], [济南西, 天津南], [天津南, 北京南]]"
535,上海虹桥,"[上海虹桥, 南京南]",2016-12-18,2016-12-18 14:35:00,2016-12-18 15:05:00,14:35,G146,9,南京南,5l0000G146E0,0,0,2,17,"[上海虹桥, 昆山南, 无锡东, 镇江南, 南京南, 徐州东, 曲阜东, 泰安, 济南西, 天津南, 北京南]","[[上海虹桥, 昆山南], [昆山南, 无锡东], [无锡东, 镇江南], [镇江南, 南京南], [南京南, 徐州东], [徐州东, 曲阜东], [曲阜东, 泰安], [泰安, 济南西], [济南西, 天津南], [天津南, 北京南]]"
536,无锡东,"[无锡东, 镇江南]",2016-12-18,2016-12-18 15:12:00,2016-12-18 15:42:00,15:12,G146,10,镇江南,5l0000G146E0,0,0,152,36,"[上海虹桥, 昆山南, 无锡东, 镇江南, 南京南, 徐州东, 曲阜东, 泰安, 济南西, 天津南, 北京南]","[[上海虹桥, 昆山南], [昆山南, 无锡东], [无锡东, 镇江南], [镇江南, 南京南], [南京南, 徐州东], [徐州东, 曲阜东], [曲阜东, 泰安], [泰安, 济南西], [济南西, 天津南], [天津南, 北京南]]"
537,无锡东,"[无锡东, 南京南]",2016-12-18,2016-12-18 15:12:00,2016-12-18 15:42:00,15:12,G146,7,南京南,5l0000G146E0,0,0,1,10,"[上海虹桥, 昆山南, 无锡东, 镇江南, 南京南, 徐州东, 曲阜东, 泰安, 济南西, 天津南, 北京南]","[[上海虹桥, 昆山南], [昆山南, 无锡东], [无锡东, 镇江南], [镇江南, 南京南], [南京南, 徐州东], [徐州东, 曲阜东], [曲阜东, 泰安], [泰安, 济南西], [济南西, 天津南], [天津南, 北京南]]"
538,镇江南,"[镇江南, 南京南]",2016-12-18,2016-12-18 15:44:00,2016-12-18 16:14:00,15:44,G146,6,南京南,5l0000G146E0,0,0,0,13,"[上海虹桥, 昆山南, 无锡东, 镇江南, 南京南, 徐州东, 曲阜东, 泰安, 济南西, 天津南, 北京南]","[[上海虹桥, 昆山南], [昆山南, 无锡东], [无锡东, 镇江南], [镇江南, 南京南], [南京南, 徐州东], [徐州东, 曲阜东], [曲阜东, 泰安], [泰安, 济南西], [济南西, 天津南], [天津南, 北京南]]"
539,上海虹桥,"[上海虹桥, 昆山南]",2016-12-18,2016-12-18 14:38:00,2016-12-18 15:08:00,14:38,G7140,1,昆山南,5l000G714080,0,158,128,12,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
540,上海虹桥,"[上海虹桥, 苏州]",2016-12-18,2016-12-18 14:38:00,2016-12-18 15:08:00,14:38,G7140,0,苏州,5l000G714080,0,179,140,12,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
541,上海虹桥,"[上海虹桥, 无锡]",2016-12-18,2016-12-18 14:38:00,2016-12-18 15:08:00,14:38,G7140,0,无锡,5l000G714080,0,148,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
542,上海虹桥,"[上海虹桥, 常州]",2016-12-18,2016-12-18 14:38:00,2016-12-18 15:08:00,14:38,G7140,0,常州,5l000G714080,0,165,1,1,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
543,上海虹桥,"[上海虹桥, 镇江]",2016-12-18,2016-12-18 14:38:00,2016-12-18 15:08:00,14:38,G7140,0,镇江,5l000G714080,0,143,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
544,上海虹桥,"[上海虹桥, 南京南]",2016-12-18,2016-12-18 14:38:00,2016-12-18 15:08:00,14:38,G7140,0,南京南,5l000G714080,0,162,13,2,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
545,昆山南,"[昆山南, 苏州]",2016-12-18,2016-12-18 15:00:00,2016-12-18 15:30:00,15:00,G7140,1,苏州,5l000G714080,0,67,81,7,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
546,昆山南,"[昆山南, 无锡]",2016-12-18,2016-12-18 15:00:00,2016-12-18 15:30:00,15:00,G7140,0,无锡,5l000G714080,0,59,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
547,昆山南,"[昆山南, 常州]",2016-12-18,2016-12-18 15:00:00,2016-12-18 15:30:00,15:00,G7140,0,常州,5l000G714080,0,79,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
548,昆山南,"[昆山南, 镇江]",2016-12-18,2016-12-18 15:00:00,2016-12-18 15:30:00,15:00,G7140,0,镇江,5l000G714080,0,44,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
549,昆山南,"[昆山南, 南京南]",2016-12-18,2016-12-18 15:00:00,2016-12-18 15:30:00,15:00,G7140,0,南京南,5l000G714080,0,89,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
550,苏州,"[苏州, 无锡]",2016-12-18,2016-12-18 15:14:00,2016-12-18 15:44:00,15:14,G7140,0,无锡,5l000G714080,0,1,1,1,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
551,苏州,"[苏州, 常州]",2016-12-18,2016-12-18 15:14:00,2016-12-18 15:44:00,15:14,G7140,0,常州,5l000G714080,0,0,0,1,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
552,苏州,"[苏州, 镇江]",2016-12-18,2016-12-18 15:14:00,2016-12-18 15:44:00,15:14,G7140,0,镇江,5l000G714080,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
553,苏州,"[苏州, 南京南]",2016-12-18,2016-12-18 15:14:00,2016-12-18 15:44:00,15:14,G7140,0,南京南,5l000G714080,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
554,无锡,"[无锡, 常州]",2016-12-18,2016-12-18 15:32:00,2016-12-18 16:02:00,15:32,G7140,0,常州,5l000G714080,0,78,0,1,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
555,无锡,"[无锡, 镇江]",2016-12-18,2016-12-18 15:32:00,2016-12-18 16:02:00,15:32,G7140,0,镇江,5l000G714080,0,78,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
556,无锡,"[无锡, 南京南]",2016-12-18,2016-12-18 15:32:00,2016-12-18 16:02:00,15:32,G7140,0,南京南,5l000G714080,0,54,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
557,常州,"[常州, 镇江]",2016-12-18,2016-12-18 15:48:00,2016-12-18 16:18:00,15:48,G7140,0,镇江,5l000G714080,0,17,1,3,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
558,常州,"[常州, 南京南]",2016-12-18,2016-12-18 15:48:00,2016-12-18 16:18:00,15:48,G7140,0,南京南,5l000G714080,0,15,0,2,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
559,镇江,"[镇江, 南京南]",2016-12-18,2016-12-18 16:13:00,2016-12-18 16:43:00,16:13,G7140,0,南京南,5l000G714080,0,138,48,7,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 马鞍山东, 当涂东, 芜湖, 铜陵, 池州, 安庆]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 马鞍山东], [马鞍山东, 当涂东], [当涂东, 芜湖], [芜湖, 铜陵], [铜陵, 池州], [池州, 安庆]]"
560,上海虹桥,"[上海虹桥, 昆山南]",2016-12-18,2016-12-18 14:46:00,2016-12-18 15:16:00,14:46,D3032,0,昆山南,5l000D303280,0,19,43,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
561,上海虹桥,"[上海虹桥, 苏州]",2016-12-18,2016-12-18 14:46:00,2016-12-18 15:16:00,14:46,D3032,0,苏州,5l000D303280,0,11,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
562,上海虹桥,"[上海虹桥, 无锡]",2016-12-18,2016-12-18 14:46:00,2016-12-18 15:16:00,14:46,D3032,0,无锡,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
563,上海虹桥,"[上海虹桥, 常州]",2016-12-18,2016-12-18 14:46:00,2016-12-18 15:16:00,14:46,D3032,0,常州,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
564,上海虹桥,"[上海虹桥, 镇江]",2016-12-18,2016-12-18 14:46:00,2016-12-18 15:16:00,14:46,D3032,0,镇江,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
565,上海虹桥,"[上海虹桥, 南京南]",2016-12-18,2016-12-18 14:46:00,2016-12-18 15:16:00,14:46,D3032,0,南京南,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
566,昆山南,"[昆山南, 苏州]",2016-12-18,2016-12-18 15:07:00,2016-12-18 15:37:00,15:07,D3032,0,苏州,5l000D303280,0,0,1,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
567,昆山南,"[昆山南, 无锡]",2016-12-18,2016-12-18 15:07:00,2016-12-18 15:37:00,15:07,D3032,0,无锡,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
568,昆山南,"[昆山南, 常州]",2016-12-18,2016-12-18 15:07:00,2016-12-18 15:37:00,15:07,D3032,0,常州,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
569,昆山南,"[昆山南, 镇江]",2016-12-18,2016-12-18 15:07:00,2016-12-18 15:37:00,15:07,D3032,0,镇江,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
570,昆山南,"[昆山南, 南京南]",2016-12-18,2016-12-18 15:07:00,2016-12-18 15:37:00,15:07,D3032,0,南京南,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
571,苏州,"[苏州, 无锡]",2016-12-18,2016-12-18 15:22:00,2016-12-18 15:52:00,15:22,D3032,0,无锡,5l000D303280,0,0,0,1,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
572,苏州,"[苏州, 常州]",2016-12-18,2016-12-18 15:22:00,2016-12-18 15:52:00,15:22,D3032,0,常州,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
573,苏州,"[苏州, 镇江]",2016-12-18,2016-12-18 15:22:00,2016-12-18 15:52:00,15:22,D3032,0,镇江,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
574,苏州,"[苏州, 南京南]",2016-12-18,2016-12-18 15:22:00,2016-12-18 15:52:00,15:22,D3032,0,南京南,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
575,无锡,"[无锡, 常州]",2016-12-18,2016-12-18 15:39:00,2016-12-18 16:09:00,15:39,D3032,0,常州,5l000D303280,0,1,2,1,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
576,无锡,"[无锡, 镇江]",2016-12-18,2016-12-18 15:39:00,2016-12-18 16:09:00,15:39,D3032,0,镇江,5l000D303280,0,0,5,1,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
577,无锡,"[无锡, 南京南]",2016-12-18,2016-12-18 15:39:00,2016-12-18 16:09:00,15:39,D3032,0,南京南,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
578,镇江,"[镇江, 南京南]",2016-12-18,2016-12-18 16:22:00,2016-12-18 16:52:00,16:22,D3032,0,南京南,5l000D303280,0,0,0,0,"[上海虹桥, 昆山南, 苏州, 无锡, 常州, 镇江, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 汉口]","[[上海虹桥, 昆山南], [昆山南, 苏州], [苏州, 无锡], [无锡, 常州], [常州, 镇江], [镇江, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 汉口]]"
579,上海虹桥,"[上海虹桥, 苏州北]",2016-12-18,2016-12-18 14:53:00,2016-12-18 15:23:00,14:53,G1736,4,苏州北,5l000G173600,0,0,132,11,"[上海虹桥, 苏州北, 镇江南, 南京南, 全椒, 合肥南, 六安, 麻城北, 红安西, 武汉]","[[上海虹桥, 苏州北], [苏州北, 镇江南], [镇江南, 南京南], [南京南, 全椒], [全椒, 合肥南], [合肥南, 六安], [六安, 麻城北], [麻城北, 红安西], [红安西, 武汉]]"
