train_no,station_train_code,from_station_name,to_station_name,start_time,swz_num,tz_num,zy_num,ze_num,wz_num,record_date,record_time,start_time_before30m,from_to
5l000G713670,G7136,戚墅堰,丹阳,11:29,0,0,15,16,135,2016-12-18,10:59,10:59,"[戚墅堰, 丹阳]"
5l000G713670,G7136,戚墅堰,镇江,11:29,0,0,15,10,135,2016-12-18,10:59,10:59,"[戚墅堰, 镇江]"
5l000G713670,G7136,戚墅堰,南京南,11:29,0,0,15,9,135,2016-12-18,10:59,10:59,"[戚墅堰, 南京南]"
55000G704290,G7042,丹阳,镇江,11:29,10,0,16,178,147,2016-12-18,10:59,10:59,"[丹阳, 镇江]"
55000G704290,G7042,丹阳,南京,11:29,10,0,16,174,147,2016-12-18,10:59,10:59,"[丹阳, 南京]"
5l000G122860,G1228,上海虹桥,无锡东,11:31,17,0,34,597,0,2016-12-18,11:01,11:01,"[上海虹桥, 无锡东]"
5l000G122860,G1228,上海虹桥,常州北,11:31,19,0,29,530,0,2016-12-18,11:01,11:01,"[上海虹桥, 常州北]"
5l000G122860,G1228,上海虹桥,镇江南,11:31,19,0,28,469,0,2016-12-18,11:01,11:01,"[上海虹桥, 镇江南]"
5l000G122860,G1228,上海虹桥,南京南,11:31,19,0,25,414,0,2016-12-18,11:01,11:01,"[上海虹桥, 南京南]"
5j000G757240,G7572,昆山南,苏州,11:31,0,0,45,158,335,2016-12-18,11:01,11:01,"[昆山南, 苏州]"
5j000G757240,G7572,昆山南,无锡,11:31,0,0,43,120,335,2016-12-18,11:01,11:01,"[昆山南, 无锡]"
5j000G757240,G7572,昆山南,常州,11:31,0,0,45,155,335,2016-12-18,11:01,11:01,"[昆山南, 常州]"
5j000G757240,G7572,昆山南,丹阳,11:31,0,0,43,116,335,2016-12-18,11:01,11:01,"[昆山南, 丹阳]"
5j000G757240,G7572,昆山南,镇江,11:31,0,0,43,122,335,2016-12-18,11:01,11:01,"[昆山南, 镇江]"
5j000G757240,G7572,昆山南,南京南,11:31,0,0,43,119,335,2016-12-18,11:01,11:01,"[昆山南, 南京南]"
55000G724042,G7240,苏州,无锡,11:32,24,0,104,91,233,2016-12-18,11:02,11:02,"[苏州, 无锡]"
55000G724042,G7240,苏州,常州,11:32,24,0,103,81,232,2016-12-18,11:02,11:02,"[苏州, 常州]"
55000G724042,G7240,苏州,镇江,11:32,24,0,104,92,232,2016-12-18,11:02,11:02,"[苏州, 镇江]"
55000G724042,G7240,苏州,南京南,11:32,24,0,104,91,232,2016-12-18,11:02,11:02,"[苏州, 南京南]"
5l0000G126A1,G126,苏州北,南京南,11:35,14,0,77,373,0,2016-12-18,11:05,11:05,"[苏州北, 南京南]"
5l0000G124K1,G124,无锡东,南京南,11:35,17,0,78,282,0,2016-12-18,11:05,11:05,"[无锡东, 南京南]"
5l000G121460,G1214,镇江南,南京南,11:35,0,28,70,576,0,2016-12-18,11:05,11:05,"[镇江南, 南京南]"
55000G704480,G7044,无锡,常州,11:37,0,0,42,259,168,2016-12-18,11:07,11:07,"[无锡, 常州]"
55000G704480,G7044,无锡,丹阳,11:37,0,0,42,258,168,2016-12-18,11:07,11:07,"[无锡, 丹阳]"
55000G704480,G7044,无锡,南京,11:37,0,0,42,280,168,2016-12-18,11:07,11:07,"[无锡, 南京]"
55000G726472,G7264,昆山南,苏州,11:38,0,0,1,24,130,2016-12-18,11:08,11:08,"[昆山南, 苏州]"
55000G726472,G7264,昆山南,无锡,11:38,0,0,0,3,108,2016-12-18,11:08,11:08,"[昆山南, 无锡]"
55000G726472,G7264,昆山南,常州,11:38,0,0,0,20,130,2016-12-18,11:08,11:08,"[昆山南, 常州]"
55000G726472,G7264,昆山南,南京南,11:38,0,0,0,0,108,2016-12-18,11:08,11:08,"[昆山南, 南京南]"
5l000G710600,G7106,苏州,无锡,11:39,0,0,35,99,150,2016-12-18,11:09,11:09,"[苏州, 无锡]"
5l000G710600,G7106,苏州,常州,11:39,0,0,35,96,150,2016-12-18,11:09,11:09,"[苏州, 常州]"
5l000G710600,G7106,苏州,镇江,11:39,0,0,35,93,149,2016-12-18,11:09,11:09,"[苏州, 镇江]"
5l000G710600,G7106,苏州,南京,11:39,0,0,35,79,150,2016-12-18,11:09,11:09,"[苏州, 南京]"
5l000G710800,G7108,上海虹桥,昆山南,11:40,8,0,18,333,147,2016-12-18,11:10,11:10,"[上海虹桥, 昆山南]"
5l000G710800,G7108,上海虹桥,苏州,11:40,8,0,18,333,147,2016-12-18,11:10,11:10,"[上海虹桥, 苏州]"
5l000G710800,G7108,上海虹桥,无锡,11:40,8,0,18,331,147,2016-12-18,11:10,11:10,"[上海虹桥, 无锡]"
5l000G710800,G7108,上海虹桥,丹阳,11:40,8,0,16,305,147,2016-12-18,11:10,11:10,"[上海虹桥, 丹阳]"
5l000G710800,G7108,上海虹桥,镇江,11:40,8,0,18,311,147,2016-12-18,11:10,11:10,"[上海虹桥, 镇江]"
5l000G710800,G7108,上海虹桥,南京,11:40,8,0,16,301,147,2016-12-18,11:10,11:10,"[上海虹桥, 南京]"
5l0000G12881,G128,苏州北,镇江南,11:40,7,0,17,272,0,2016-12-18,11:10,11:10,"[苏州北, 镇江南]"
5l0000G12881,G128,苏州北,南京南,11:40,5,0,17,178,0,2016-12-18,11:10,11:10,"[苏州北, 南京南]"
5l0000G12270,G122,常州北,南京南,11:40,13,0,30,443,0,2016-12-18,11:10,11:10,"[常州北, 南京南]"
5l000G123630,G1236,镇江南,南京南,11:40,0,10,10,193,0,2016-12-18,11:10,11:10,"[镇江南, 南京南]"
5l000G192400,G1924,上海虹桥,无锡东,11:43,2,0,3,150,0,2016-12-18,11:13,11:13,"[上海虹桥, 无锡东]"
5l000G192400,G1924,上海虹桥,常州北,11:43,3,0,1,101,0,2016-12-18,11:13,11:13,"[上海虹桥, 常州北]"
5l000G192400,G1924,上海虹桥,镇江南,11:43,2,0,0,58,0,2016-12-18,11:13,11:13,"[上海虹桥, 镇江南]"
5l000G192400,G1924,上海虹桥,南京南,11:43,2,0,0,35,0,2016-12-18,11:13,11:13,"[上海虹桥, 南京南]"
55000G704290,G7042,镇江,南京,11:43,10,0,22,191,147,2016-12-18,11:13,11:13,"[镇江, 南京]"
5j000G757240,G7572,苏州,无锡,11:44,0,0,58,265,336,2016-12-18,11:14,11:14,"[苏州, 无锡]"
5j000G757240,G7572,苏州,常州,11:44,0,0,57,257,336,2016-12-18,11:14,11:14,"[苏州, 常州]"
5j000G757240,G7572,苏州,丹阳,11:44,0,0,58,273,336,2016-12-18,11:14,11:14,"[苏州, 丹阳]"
5j000G757240,G7572,苏州,镇江,11:44,0,0,56,257,336,2016-12-18,11:14,11:14,"[苏州, 镇江]"
5j000G757240,G7572,苏州,南京南,11:44,0,0,56,265,336,2016-12-18,11:14,11:14,"[苏州, 南京南]"
55000G701081,G7010,无锡,常州,11:44,0,24,32,664,294,2016-12-18,11:14,11:14,"[无锡, 常州]"
55000G701081,G7010,无锡,南京,11:44,0,24,32,650,294,2016-12-18,11:14,11:14,"[无锡, 南京]"
5l000G125240,G1252,苏州北,无锡东,11:45,8,0,40,773,0,2016-12-18,11:15,11:15,"[苏州北, 无锡东]"
5l000G125240,G1252,苏州北,镇江南,11:45,8,0,39,768,0,2016-12-18,11:15,11:15,"[苏州北, 镇江南]"
5l000G125240,G1252,苏州北,南京南,11:45,10,0,39,733,0,2016-12-18,11:15,11:15,"[苏州北, 南京南]"
55000G723681,G7236,常州,丹阳,11:46,12,0,73,124,263,2016-12-18,11:16,11:16,"[常州, 丹阳]"
55000G723681,G7236,常州,南京南,11:46,12,0,73,132,263,2016-12-18,11:16,11:16,"[常州, 南京南]"
5l000D306880,D3068,丹阳,镇江,11:46,0,0,1,23,6,2016-12-18,11:16,11:16,"[丹阳, 镇江]"
5l000D306880,D3068,丹阳,南京南,11:46,0,0,0,1,5,2016-12-18,11:16,11:16,"[丹阳, 南京南]"
5j000G758640,G7586,上海虹桥,昆山南,11:48,0,0,72,449,315,2016-12-18,11:18,11:18,"[上海虹桥, 昆山南]"
5j000G758640,G7586,上海虹桥,苏州,11:48,0,0,71,438,315,2016-12-18,11:18,11:18,"[上海虹桥, 苏州]"
5j000G758640,G7586,上海虹桥,无锡,11:48,0,0,71,442,315,2016-12-18,11:18,11:18,"[上海虹桥, 无锡]"
5j000G758640,G7586,上海虹桥,常州,11:48,0,0,70,447,315,2016-12-18,11:18,11:18,"[上海虹桥, 常州]"
55000G724042,G7240,无锡,常州,11:49,24,0,107,101,258,2016-12-18,11:19,11:19,"[无锡, 常州]"
55000G724042,G7240,无锡,镇江,11:49,24,0,107,92,258,2016-12-18,11:19,11:19,"[无锡, 镇江]"
56000G738662,G7386,无锡东,镇江南,11:49,25,0,162,348,240,2016-12-18,11:19,11:19,"[无锡东, 镇江南]"
55000G724042,G7240,无锡,南京南,11:49,24,0,107,91,258,2016-12-18,11:19,11:19,"[无锡, 南京南]"
56000G738662,G7386,无锡东,南京南,11:49,25,0,162,339,240,2016-12-18,11:19,11:19,"[无锡东, 南京南]"
5l000G122860,G1228,昆山南,无锡东,11:50,19,0,30,565,0,2016-12-18,11:20,11:20,"[昆山南, 无锡东]"
5l000G122860,G1228,昆山南,常州北,11:50,19,0,28,478,0,2016-12-18,11:20,11:20,"[昆山南, 常州北]"
5l000G122860,G1228,昆山南,镇江南,11:50,19,0,24,421,0,2016-12-18,11:20,11:20,"[昆山南, 镇江南]"
5l000G122860,G1228,昆山南,南京南,11:50,19,0,24,380,0,2016-12-18,11:20,11:20,"[昆山南, 南京南]"
55000G704480,G7044,常州,丹阳,11:53,0,0,43,333,168,2016-12-18,11:23,11:23,"[常州, 丹阳]"
55000G704480,G7044,常州,南京,11:53,0,0,43,339,168,2016-12-18,11:23,11:23,"[常州, 南京]"
55000G728200,G7282,昆山南,苏州,11:55,0,0,27,1,89,2016-12-18,11:25,11:25,"[昆山南, 苏州]"
55000G728200,G7282,昆山南,无锡,11:55,0,0,26,0,86,2016-12-18,11:25,11:25,"[昆山南, 无锡]"
55000G728200,G7282,昆山南,丹阳,11:55,0,0,23,0,84,2016-12-18,11:25,11:25,"[昆山南, 丹阳]"
55000G728200,G7282,昆山南,镇江,11:55,0,0,27,0,89,2016-12-18,11:25,11:25,"[昆山南, 镇江]"
55000G728200,G7282,昆山南,南京南,11:55,0,0,23,0,84,2016-12-18,11:25,11:25,"[昆山南, 南京南]"
5l000G710600,G7106,无锡,常州,11:57,0,0,43,227,164,2016-12-18,11:27,11:27,"[无锡, 常州]"
5l000G125240,G1252,无锡东,镇江南,11:57,10,0,41,748,0,2016-12-18,11:27,11:27,"[无锡东, 镇江南]"
5l000G710600,G7106,无锡,镇江,11:57,0,0,41,213,164,2016-12-18,11:27,11:27,"[无锡, 镇江]"
5l000G710600,G7106,无锡,南京,11:57,0,0,40,189,164,2016-12-18,11:27,11:27,"[无锡, 南京]"
5l000G125240,G1252,无锡东,南京南,11:57,10,0,39,724,0,2016-12-18,11:27,11:27,"[无锡东, 南京南]"
5l000G195600,G1956,上海虹桥,昆山南,11:59,10,0,19,607,0,2016-12-18,11:29,11:29,"[上海虹桥, 昆山南]"
5l000G195600,G1956,上海虹桥,苏州北,11:59,9,0,20,558,0,2016-12-18,11:29,11:29,"[上海虹桥, 苏州北]"
5l000G195600,G1956,上海虹桥,常州北,11:59,11,0,21,460,0,2016-12-18,11:29,11:29,"[上海虹桥, 常州北]"
5l000G195600,G1956,上海虹桥,镇江南,11:59,10,0,19,365,0,2016-12-18,11:29,11:29,"[上海虹桥, 镇江南]"
5l000G195600,G1956,上海虹桥,南京南,11:59,10,0,15,305,0,2016-12-18,11:29,11:29,"[上海虹桥, 南京南]"
55000G701081,G7010,常州,南京,12:00,0,24,38,670,294,2016-12-18,11:30,11:30,"[常州, 南京]"
5l000D306880,D3068,镇江,南京南,12:00,0,0,0,2,0,2016-12-18,11:30,11:30,"[镇江, 南京南]"
56000G735460,G7354,苏州,无锡,12:02,4,0,21,288,147,2016-12-18,11:32,11:32,"[苏州, 无锡]"
56000G735460,G7354,苏州,常州,12:02,4,0,21,269,147,2016-12-18,11:32,11:32,"[苏州, 常州]"
5j000G757240,G7572,无锡,常州,12:02,0,0,63,322,336,2016-12-18,11:32,11:32,"[无锡, 常州]"
5j000G757240,G7572,无锡,丹阳,12:02,0,0,62,387,336,2016-12-18,11:32,11:32,"[无锡, 丹阳]"
5j000G757240,G7572,无锡,镇江,12:02,0,0,61,323,336,2016-12-18,11:32,11:32,"[无锡, 镇江]"
5j000G757240,G7572,无锡,南京南,12:02,0,0,60,384,336,2016-12-18,11:32,11:32,"[无锡, 南京南]"
5l0000G13061,G130,无锡东,常州北,12:03,13,0,18,577,0,2016-12-18,11:33,11:33,"[无锡东, 常州北]"
5l0000G13061,G130,无锡东,南京南,12:03,12,0,16,532,0,2016-12-18,11:33,11:33,"[无锡东, 南京南]"
55000G723681,G7236,丹阳,南京南,12:04,12,0,73,118,263,2016-12-18,11:34,11:34,"[丹阳, 南京南]"
5l000G713670,G7136,镇江,南京南,12:05,0,0,13,55,123,2016-12-18,11:35,11:35,"[镇江, 南京南]"
55000G724440,G7244,上海,苏州,12:11,0,0,14,22,0,2016-12-18,11:41,11:41,"[上海, 苏州]"
55000G724440,G7244,上海,无锡,12:11,0,0,6,17,0,2016-12-18,11:41,11:41,"[上海, 无锡]"
55000G724440,G7244,上海,丹阳,12:11,0,0,4,9,0,2016-12-18,11:41,11:41,"[上海, 丹阳]"
55000G724440,G7244,上海,镇江,12:11,0,0,4,13,0,2016-12-18,11:41,11:41,"[上海, 镇江]"
55000G724440,G7244,上海,南京南,12:11,0,0,1,0,0,2016-12-18,11:41,11:41,"[上海, 南京南]"
5l0000G132B1,G132,上海虹桥,苏州北,12:12,15,0,28,539,0,2016-12-18,11:42,11:42,"[上海虹桥, 苏州北]"
5l0000G132B1,G132,上海虹桥,常州北,12:12,11,0,8,299,0,2016-12-18,11:42,11:42,"[上海虹桥, 常州北]"
5l0000G132B1,G132,上海虹桥,南京南,12:12,10,0,2,171,0,2016-12-18,11:42,11:42,"[上海虹桥, 南京南]"
5l000G710800,G7108,苏州,无锡,12:13,8,0,11,223,147,2016-12-18,11:43,11:43,"[苏州, 无锡]"
5l000G710800,G7108,苏州,丹阳,12:13,8,0,11,239,147,2016-12-18,11:43,11:43,"[苏州, 丹阳]"
5l000G710800,G7108,苏州,镇江,12:13,8,0,11,239,147,2016-12-18,11:43,11:43,"[苏州, 镇江]"
5l000G710800,G7108,苏州,南京,12:13,8,0,11,219,147,2016-12-18,11:43,11:43,"[苏州, 南京]"
5l000G192400,G1924,无锡东,常州北,12:13,3,0,3,72,0,2016-12-18,11:43,11:43,"[无锡东, 常州北]"
5l000G192400,G1924,无锡东,镇江南,12:13,2,0,1,45,0,2016-12-18,11:43,11:43,"[无锡东, 镇江南]"
5l000G192400,G1924,无锡东,南京南,12:13,2,0,1,23,0,2016-12-18,11:43,11:43,"[无锡东, 南京南]"
5l000G710600,G7106,常州,镇江,12:13,0,0,43,208,164,2016-12-18,11:43,11:43,"[常州, 镇江]"
5l000G710600,G7106,常州,南京,12:13,0,0,40,190,164,2016-12-18,11:43,11:43,"[常州, 南京]"
55000G704480,G7044,丹阳,南京,12:15,0,0,43,327,168,2016-12-18,11:45,11:45,"[丹阳, 南京]"
5j000G757620,G7576,上海虹桥,苏州,12:16,1,0,2,0,74,2016-12-18,11:46,11:46,"[上海虹桥, 苏州]"
5j000G757620,G7576,上海虹桥,无锡,12:16,1,0,2,0,92,2016-12-18,11:46,11:46,"[上海虹桥, 无锡]"
5j000G757620,G7576,上海虹桥,常州,12:16,1,0,3,3,103,2016-12-18,11:46,11:46,"[上海虹桥, 常州]"
5j000G757620,G7576,上海虹桥,丹阳,12:16,1,0,3,5,105,2016-12-18,11:46,11:46,"[上海虹桥, 丹阳]"
5j000G757620,G7576,上海虹桥,镇江,12:16,1,0,3,5,105,2016-12-18,11:46,11:46,"[上海虹桥, 镇江]"
5j000G757620,G7576,上海虹桥,南京南,12:16,1,0,3,3,103,2016-12-18,11:46,11:46,"[上海虹桥, 南京南]"
5l000G195600,G1956,昆山南,苏州北,12:18,9,0,13,512,0,2016-12-18,11:48,11:48,"[昆山南, 苏州北]"
5l000G195600,G1956,昆山南,常州北,12:18,9,0,12,394,0,2016-12-18,11:48,11:48,"[昆山南, 常州北]"
5l000G195600,G1956,昆山南,镇江南,12:18,8,0,13,309,0,2016-12-18,11:48,11:48,"[昆山南, 镇江南]"
5l000G195600,G1956,昆山南,南京南,12:18,8,0,9,254,0,2016-12-18,11:48,11:48,"[昆山南, 南京南]"
5j000G757240,G7572,常州,丹阳,12:18,0,0,67,444,336,2016-12-18,11:48,11:48,"[常州, 丹阳]"
5j000G757240,G7572,常州,镇江,12:18,0,0,66,446,336,2016-12-18,11:48,11:48,"[常州, 镇江]"
5j000G757240,G7572,常州,南京南,12:18,0,0,65,438,336,2016-12-18,11:48,11:48,"[常州, 南京南]"
5j000G758640,G7586,昆山南,苏州,12:19,0,0,75,481,320,2016-12-18,11:49,11:49,"[昆山南, 苏州]"
5j000G758640,G7586,昆山南,无锡,12:19,0,0,75,473,320,2016-12-18,11:49,11:49,"[昆山南, 无锡]"
5j000G758640,G7586,昆山南,常州,12:19,0,0,73,473,320,2016-12-18,11:49,11:49,"[昆山南, 常州]"
56000G735460,G7354,无锡,常州,12:19,6,0,23,362,147,2016-12-18,11:49,11:49,"[无锡, 常州]"
55000G704680,G7046,上海,苏州,12:20,0,0,35,309,168,2016-12-18,11:50,11:50,"[上海, 苏州]"
55000G704680,G7046,上海,无锡,12:20,0,0,35,318,168,2016-12-18,11:50,11:50,"[上海, 无锡]"
55000G704680,G7046,上海,丹阳,12:20,0,0,35,314,168,2016-12-18,11:50,11:50,"[上海, 丹阳]"
55000G704680,G7046,上海,南京,12:20,0,0,35,321,168,2016-12-18,11:50,11:50,"[上海, 南京]"
56000G738662,G7386,镇江南,南京南,12:21,25,0,164,401,240,2016-12-18,11:51,11:51,"[镇江南, 南京南]"
5l0000G13061,G130,常州北,南京南,12:22,10,0,14,523,0,2016-12-18,11:52,11:52,"[常州北, 南京南]"
5l0000G41230,G412,上海虹桥,昆山南,12:23,6,0,4,151,0,2016-12-18,11:53,11:53,"[上海虹桥, 昆山南]"
5l0000G41230,G412,上海虹桥,丹阳北,12:23,5,0,4,140,0,2016-12-18,11:53,11:53,"[上海虹桥, 丹阳北]"
5l0000G41230,G412,上海虹桥,南京南,12:23,5,0,4,103,0,2016-12-18,11:53,11:53,"[上海虹桥, 南京南]"
55000G726472,G7264,常州,南京南,12:24,0,0,14,64,167,2016-12-18,11:54,11:54,"[常州, 南京南]"
55000G704870,G7048,上海,昆山南,12:25,0,0,40,340,168,2016-12-18,11:55,11:55,"[上海, 昆山南]"
55000G704870,G7048,上海,苏州,12:25,0,0,42,307,168,2016-12-18,11:55,11:55,"[上海, 苏州]"
55000G704870,G7048,上海,无锡,12:25,0,0,40,304,168,2016-12-18,11:55,11:55,"[上海, 无锡]"
55000G704870,G7048,上海,镇江,12:25,0,0,39,321,168,2016-12-18,11:55,11:55,"[上海, 镇江]"
55000G704870,G7048,上海,南京,12:25,0,0,39,317,168,2016-12-18,11:55,11:55,"[上海, 南京]"
55000G728200,G7282,无锡,丹阳,12:25,0,0,26,104,147,2016-12-18,11:55,11:55,"[无锡, 丹阳]"
55000G728200,G7282,无锡,镇江,12:25,0,0,26,86,147,2016-12-18,11:55,11:55,"[无锡, 镇江]"
55000G728200,G7282,无锡,南京南,12:25,0,0,26,80,147,2016-12-18,11:55,11:55,"[无锡, 南京南]"
55000G701281,G7012,苏州,无锡,12:27,0,13,46,507,294,2016-12-18,11:57,11:57,"[苏州, 无锡]"
55000G701281,G7012,苏州,常州,12:27,0,13,44,521,294,2016-12-18,11:57,11:57,"[苏州, 常州]"
55000G701281,G7012,苏州,南京,12:27,0,13,44,518,294,2016-12-18,11:57,11:57,"[苏州, 南京]"
5l000G122860,G1228,常州北,镇江南,12:27,19,0,30,465,0,2016-12-18,11:57,11:57,"[常州北, 镇江南]"
5l000G122860,G1228,常州北,南京南,12:27,19,0,28,391,0,2016-12-18,11:57,11:57,"[常州北, 南京南]"
5l000G125240,G1252,镇江南,南京南,12:29,11,0,38,698,0,2016-12-18,11:59,11:59,"[镇江南, 南京南]"
5l000G195600,G1956,苏州北,常州北,12:31,11,0,16,389,0,2016-12-18,12:01,12:01,"[苏州北, 常州北]"
5l000G195600,G1956,苏州北,镇江南,12:31,9,0,13,294,0,2016-12-18,12:01,12:01,"[苏州北, 镇江南]"
5l000G195600,G1956,苏州北,南京南,12:31,9,0,9,242,0,2016-12-18,12:01,12:01,"[苏州北, 南京南]"
5j000G758640,G7586,苏州,无锡,12:32,0,0,86,739,329,2016-12-18,12:02,12:02,"[苏州, 无锡]"
5j000G758640,G7586,苏州,常州,12:32,0,0,84,695,329,2016-12-18,12:02,12:02,"[苏州, 常州]"
5l000G192400,G1924,常州北,镇江南,12:32,5,0,4,46,0,2016-12-18,12:02,12:02,"[常州北, 镇江南]"
5l000G192400,G1924,常州北,南京南,12:32,5,0,3,24,0,2016-12-18,12:02,12:02,"[常州北, 南京南]"
55000G724042,G7240,镇江,南京南,12:33,24,0,109,177,259,2016-12-18,12:03,12:03,"[镇江, 南京南]"
5l000G181010,G1810,上海虹桥,昆山南,12:34,14,0,30,665,0,2016-12-18,12:04,12:04,"[上海虹桥, 昆山南]"
5l000G181010,G1810,上海虹桥,苏州北,12:34,14,0,30,653,0,2016-12-18,12:04,12:04,"[上海虹桥, 苏州北]"
5l000G181010,G1810,上海虹桥,无锡东,12:34,14,0,29,617,0,2016-12-18,12:04,12:04,"[上海虹桥, 无锡东]"
5l000G181010,G1810,上海虹桥,南京南,12:34,14,0,21,564,0,2016-12-18,12:04,12:04,"[上海虹桥, 南京南]"
5l0000G132B1,G132,苏州北,常州北,12:37,9,0,8,264,0,2016-12-18,12:07,12:07,"[苏州北, 常州北]"
5l0000G132B1,G132,苏州北,南京南,12:37,5,0,4,144,0,2016-12-18,12:07,12:07,"[苏州北, 南京南]"
5l000G710800,G7108,无锡,丹阳,12:37,9,0,23,297,147,2016-12-18,12:07,12:07,"[无锡, 丹阳]"
5l000G710800,G7108,无锡,镇江,12:37,9,0,23,255,147,2016-12-18,12:07,12:07,"[无锡, 镇江]"
5l000G710800,G7108,无锡,南京,12:37,9,0,23,223,147,2016-12-18,12:07,12:07,"[无锡, 南京]"
55000G724440,G7244,苏州,无锡,12:38,0,0,4,12,0,2016-12-18,12:08,12:08,"[苏州, 无锡]"
55000G724440,G7244,苏州,丹阳,12:38,0,0,2,10,0,2016-12-18,12:08,12:08,"[苏州, 丹阳]"
55000G724440,G7244,苏州,镇江,12:38,0,0,2,8,0,2016-12-18,12:08,12:08,"[苏州, 镇江]"
55000G724440,G7244,苏州,南京南,12:38,0,0,0,2,0,2016-12-18,12:08,12:08,"[苏州, 南京南]"
5l000G710600,G7106,镇江,南京,12:38,0,0,43,147,165,2016-12-18,12:08,12:08,"[镇江, 南京]"
55000G729602,G7296,上海,昆山南,12:40,0,0,26,90,165,2016-12-18,12:10,12:10,"[上海, 昆山南]"
55000G729602,G7296,上海,苏州北,12:40,0,0,26,91,165,2016-12-18,12:10,12:10,"[上海, 苏州北]"
55000G729602,G7296,上海,无锡东,12:40,0,0,25,10,165,2016-12-18,12:10,12:10,"[上海, 无锡东]"
55000G729602,G7296,上海,南京南,12:40,0,0,25,9,164,2016-12-18,12:10,12:10,"[上海, 南京南]"
5j000G757240,G7572,丹阳,镇江,12:40,0,0,69,468,336,2016-12-18,12:10,12:10,"[丹阳, 镇江]"
5j000G757240,G7572,丹阳,南京南,12:40,0,0,68,456,336,2016-12-18,12:10,12:10,"[丹阳, 南京南]"
5l0000G41230,G412,昆山南,丹阳北,12:42,4,0,5,142,0,2016-12-18,12:12,12:12,"[昆山南, 丹阳北]"
5l0000G41230,G412,昆山南,南京南,12:42,4,0,5,101,0,2016-12-18,12:12,12:12,"[昆山南, 南京南]"
5l0000G46060,G460,苏州北,无锡东,12:42,24,0,148,326,0,2016-12-18,12:12,12:12,"[苏州北, 无锡东]"
5l0000G46060,G460,苏州北,常州北,12:42,23,0,137,284,0,2016-12-18,12:12,12:12,"[苏州北, 常州北]"
5l0000G46060,G460,苏州北,南京南,12:42,23,0,129,223,0,2016-12-18,12:12,12:12,"[苏州北, 南京南]"
5j000G757620,G7576,苏州,无锡,12:43,4,0,12,142,91,2016-12-18,12:13,12:13,"[苏州, 无锡]"
5j000G757620,G7576,苏州,常州,12:43,2,0,11,156,25,2016-12-18,12:13,12:13,"[苏州, 常州]"
5j000G757620,G7576,苏州,丹阳,12:43,3,0,11,152,91,2016-12-18,12:13,12:13,"[苏州, 丹阳]"
5j000G757620,G7576,苏州,镇江,12:43,2,0,10,156,25,2016-12-18,12:13,12:13,"[苏州, 镇江]"
5j000G757620,G7576,苏州,南京南,12:43,3,0,11,140,91,2016-12-18,12:13,12:13,"[苏州, 南京南]"
5l000G711000,G7110,上海虹桥,昆山南,12:46,7,0,3,108,147,2016-12-18,12:16,12:16,"[上海虹桥, 昆山南]"
5l000G711000,G7110,上海虹桥,苏州,12:46,7,0,1,59,147,2016-12-18,12:16,12:16,"[上海虹桥, 苏州]"
5l000G711000,G7110,上海虹桥,无锡,12:46,7,0,0,78,147,2016-12-18,12:16,12:16,"[上海虹桥, 无锡]"
5l000G711000,G7110,上海虹桥,常州,12:46,7,0,1,108,147,2016-12-18,12:16,12:16,"[上海虹桥, 常州]"
5l000G711000,G7110,上海虹桥,丹阳,12:46,7,0,0,78,147,2016-12-18,12:16,12:16,"[上海虹桥, 丹阳]"
5l000G711000,G7110,上海虹桥,南京,12:46,8,0,1,119,147,2016-12-18,12:16,12:16,"[上海虹桥, 南京]"
55000G704870,G7048,昆山南,苏州,12:47,0,0,45,282,168,2016-12-18,12:17,12:17,"[昆山南, 苏州]"
55000G704870,G7048,昆山南,无锡,12:47,0,0,42,267,168,2016-12-18,12:17,12:17,"[昆山南, 无锡]"
55000G704870,G7048,昆山南,镇江,12:47,0,0,41,261,168,2016-12-18,12:17,12:17,"[昆山南, 镇江]"
55000G704870,G7048,昆山南,南京,12:47,0,0,41,261,168,2016-12-18,12:17,12:17,"[昆山南, 南京]"
5l000G122860,G1228,镇江南,南京南,12:47,19,0,27,388,0,2016-12-18,12:17,12:17,"[镇江南, 南京南]"
5j000G758640,G7586,无锡,常州,12:49,0,0,94,914,334,2016-12-18,12:19,12:19,"[无锡, 常州]"
5l000G192400,G1924,镇江南,南京南,12:52,5,0,4,24,0,2016-12-18,12:22,12:22,"[镇江南, 南京南]"
55000G708850,G7088,上海,昆山南,12:54,12,0,17,413,265,2016-12-18,12:24,12:24,"[上海, 昆山南]"
55000G708850,G7088,上海,苏州,12:54,12,0,17,449,265,2016-12-18,12:24,12:24,"[上海, 苏州]"
55000G708850,G7088,上海,无锡,12:54,11,0,16,381,252,2016-12-18,12:24,12:24,"[上海, 无锡]"
55000G708850,G7088,上海,常州,12:54,11,0,17,300,258,2016-12-18,12:24,12:24,"[上海, 常州]"
55000G708850,G7088,上海,丹阳,12:54,10,0,16,234,248,2016-12-18,12:24,12:24,"[上海, 丹阳]"
55000G708850,G7088,上海,南京南,12:54,11,0,17,206,255,2016-12-18,12:24,12:24,"[上海, 南京南]"
55000G728200,G7282,丹阳,镇江,12:54,0,0,30,151,149,2016-12-18,12:24,12:24,"[丹阳, 镇江]"
55000G728200,G7282,丹阳,南京南,12:54,0,0,30,143,143,2016-12-18,12:24,12:24,"[丹阳, 南京南]"
5j000G757240,G7572,镇江,南京南,12:54,0,0,73,519,336,2016-12-18,12:24,12:24,"[镇江, 南京南]"
